
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927060475.77858,8.00110816955566,12315.689453125,-0.00000280387622,,
,3927060476.32347,8.00097751617432,12291.791015625,-0.0000028082219,,
,3927060476.85562,8.00066566467285,12271.7861328125,-0.00000279903445,,
,3927060477.40437,8.00078582763672,12251.876953125,-0.00000278537649,,
,3927060477.94538,8.00004005432129,12227.923828125,-0.00000278748725,,
,3927060478.56221,8.00035762786865,12208.001953125,-0.00000278165163,,
,3927060479.10156,8.00028228759766,12179.9755859375,-0.00000279083963,,
,3927060479.64916,8.00013160705566,12160.083984375,-0.00000280151757,,
,3927060480.1918,7.99976873397827,12140.0234375,-0.00000279667525,,
,3927060480.72665,7.99982690811157,12116.220703125,-0.00000279642642,,
,3927060481.27267,7.99929428100586,12096.36328125,-0.00000278972175,,
,3927060481.79653,7.99936819076538,12076.26171875,-0.00000278525192,,
,3927060482.33979,7.99957036972046,12052.4326171875,-0.00000277469813,,
,3927060482.88259,7.99920320510864,12032.4609375,-0.0000027938191,,
,3927060483.42904,7.99924278259277,12008.5732421875,-0.00000279977888,,
,3927060483.96254,7.99938011169434,11988.5849609375,-0.0000027866177,,
,3927060484.51075,7.9994912147522,11964.6669921875,-0.00000279717148,,
,3927060485.05061,7.99913835525513,11944.6748046875,-0.00000278301671,,
,3927060485.75319,7.99926519393921,11924.6630859375,-0.000000688525953,,
,3927060486.29351,7.9993896484375,11896.7373046875,-0.000000441319178,,
,3927060486.82417,8.00008678436279,11876.8056640625,-0.000000396248329,,
,3927060487.34987,8.00008678436279,11852.8330078125,-0.000000370298447,,
,3927060487.88775,7.99970006942749,11832.837890625,-0.000000362724558,,
,3927060488.43796,7.99955987930298,11812.951171875,-0.000000367442718,,
,3927060488.98407,7.9993896484375,11788.99609375,-0.000000372036704,,
,3927060489.51991,7.99883031845093,11765.125,-0.000000357385575,,
,3927060490.06717,7.99857759475708,11745.236328125,-0.00000036533195,,
,3927060490.59819,7.99842739105225,11721.220703125,-0.000000354033198,,
,3927060491.20433,7.99834632873535,11701.302734375,-0.000000352667415,,
,3927060491.73468,7.99912214279175,11677.3896484375,-0.000000358378872,,
,3927060492.26861,7.99922037124634,11657.3994140625,-0.000000368311841,,
,3927060492.81684,7.99943971633911,11637.4443359375,-0.000000351425773,,
,3927060493.35073,7.9998664855957,11613.4775390625,-0.000000359247984,,
,3927060493.90303,7.9998664855957,11589.39453125,-0.000000373154138,,
,3927060494.52283,7.9999828338623,11569.53515625,-0.000000359992957,,
,3927060495.07105,8.00027656555176,11545.587890625,-0.00000036135874,,
,3927060495.59844,8.00038814544678,11521.6904296875,-0.000000360737929,,
,3927060496.1306,8.00059509277344,11501.724609375,-0.000000365580251,,
,3927060496.827,7.99985361099243,11481.7548828125,-0.00000037029841,,
,3927060497.37359,7.99969863891602,11453.9033203125,-0.000000359372165,,
,3927060497.92059,7.99957990646362,11429.931640625,-0.00000133429299,,
,3927060498.45049,7.9996075630188,11410.0859375,-0.00000261378346,,
,3927060498.99307,7.99886703491211,11386.029296875,-0.00000273099248,,
,3927060499.53934,7.99891328811646,11370.1640625,-0.00000277370425,,
,3927060500.07141,7.99886703491211,11346.18359375,-0.00000277308344,,
,3927060500.61717,7.99840354919434,11322.2666015625,-0.00000279530845,,
,3927060501.15974,7.99852991104126,11302.248046875,-0.00000279630111,,
,3927060501.70612,7.99863433837891,11282.291015625,-0.0000027966736,,
,3927060502.32417,7.99865961074829,11258.3525390625,-0.00000279878435,,
,3927060502.87266,7.99895048141479,11234.421875,-0.00000279443868,,
,3927060503.40444,8.00015163421631,11214.4306640625,-0.00000278140166,,
,3927060503.94877,8.00055313110352,11190.4951171875,-0.00000278959636,,
,3927060504.49605,8.00121307373047,11170.552734375,-0.00000280511662,,
,3927060505.02778,8.00224208831787,11146.6025390625,-0.00000278823033,,
,3927060505.57292,8.00209140777588,11126.4853515625,-0.00000278760952,,
,3927060506.10576,8.0021858215332,11106.4091796875,-0.00000279605254,,
,3927060506.65629,8.00113773345947,11082.521484375,-0.00000278351218,,
,3927060507.18442,8.00043296813965,11062.56640625,-0.00000279220352,,
,3927060507.89641,8.00034713745117,11038.6357421875,-0.0000027909619,,
,3927060508.41556,7.99961280822754,11010.716796875,-0.00000279245184,,
,3927060508.95193,7.99932861328125,10990.76953125,-0.00000280275822,,
,3927060509.49247,7.99923324584961,10966.80078125,-0.00000277929177,,
,3927060510.04179,7.99966049194336,10946.7431640625,-0.00000279828857,,
,3927060510.58459,8.00019073486328,10926.84765625,-0.00000103220667,,
,3927060511.11442,8.0006046295166,10902.9375,-0.000000512960711,,
,3927060511.66288,8.00072002410889,10883.015625,-0.000000416486749,,
,3927060512.19046,8.00131511688232,10862.9462890625,-0.00000039128184,,
,3927060512.74202,8.0014009475708,10839.0078125,-0.000000384949591,,
,3927060513.28433,8.00150775909424,10819.0810546875,-0.000000368187704,,
,3927060513.81739,8.00177764892578,10799.2021484375,-0.000000368684352,,
,3927060514.36226,8.00081062316895,10775.2275390625,-0.000000369801812,,
,3927060514.88455,8.00076198577881,10751.318359375,-0.000000375513269,,
,3927060515.40768,8.00004768371582,10731.36328125,-0.000000366325272,,
,3927060515.93804,8.00004768371582,10711.4619140625,-0.000000365952786,,
,3927060516.47367,8.00153160095215,10691.4755859375,-0.000000358875544,,
,3927060517.01878,8.00227165222168,10667.5771484375,-0.000000368436058,,
,3927060517.54727,8.00251388549805,10647.6142578125,-0.000000370422652,,
,3927060518.13437,8.00257396697998,10627.6669921875,-0.000000359496383,,
,3927060518.82741,8.00215148925781,10603.69921875,-0.000000372905895,,
,3927060519.36431,8.0013542175293,10575.748046875,-0.000000360613842,,
,3927060519.91203,8.0011682510376,10555.7060546875,-0.000000354654059,,
,3927060520.44564,8.0002555847168,10531.859375,-0.000000361482977,,
,3927060520.99173,8.00001335144043,10511.865234375,-0.000000363221248,,
,3927060521.52035,8.0000696182251,10487.9775390625,-0.000000377872382,,
,3927060522.06841,7.99956512451172,10467.4150390625,-0.000000357261464,,
,3927060522.61277,7.99861335754395,10443.3056640625,-0.000000362600437,,
,3927060523.15153,7.99895715713501,10423.3642578125,-0.00000232709404,,
,3927060523.75477,7.99992895126343,10403.3818359375,-0.00000269386904,,
,3927060524.34465,8.0001163482666,10379.431640625,-0.00000275532931,,
,3927060524.87909,8.00047397613525,10355.4658203125,-0.00000277246287,,
,3927060525.42501,7.9999828338623,10331.45703125,-0.00000278438243,,
,3927060525.97432,7.9998984336853,10311.55859375,-0.00000277929178,,
,3927060526.50423,7.99972772598267,10287.5,-0.00000278587238,,
,3927060527.05069,7.99896621704102,10267.6630859375,-0.00000277991259,,
,3927060527.59594,7.9987998008728,10243.7158203125,-0.00000278847978,,
,3927060528.12561,7.9986686706543,10227.6923828125,-0.00000279816416,,
,3927060528.67129,7.99807024002075,10203.7255859375,-0.0000027784214,,
,3927060529.21703,7.99762201309204,10179.8310546875,-0.0000027974182,,
,3927060529.97873,7.99808502197266,10159.857421875,-0.00000279853565,,
,3927060530.51761,7.99939346313477,10128.0341796875,-0.00000279679739,,
,3927060531.06277,8.00004768371582,10108.013671875,-0.00000279307252,,
,3927060531.61288,8.00034141540527,10084.087890625,-0.00000279555584,,
,3927060532.15769,8.00046730041504,10064.181640625,-0.00000279878405,,
,3927060532.69112,7.99953603744507,10044.2724609375,-0.00000278078056,,
,3927060533.2375,7.9991569519043,10020.3095703125,-0.00000280722707,,
,3927060533.76794,7.99924802780151,10000.3408203125,-0.00000280089481,,
,3927060534.30238,7.99928903579712,9976.4013671875,-0.00000279443838,,
,3927060534.85444,7.99919652938843,9956.4296875,-0.00000279183098,,
,3927060535.39281,7.99935388565063,9936.54296875,-0.00000215624518,,
,3927060535.92097,8.00042724609375,9912.509765625,-0.00000057156503,,
,3927060536.46519,8.00072002410889,9892.5673828125,-0.000000455225196,,
,3927060537.01162,8.00093650817871,9872.6083984375,-0.000000387805207,,
,3927060537.54486,8.00093650817871,9848.7158203125,-0.000000390909258,,
,3927060538.0888,8.00054359436035,9828.6728515625,-0.000000366449336,,
,3927060538.63684,8.00046157836914,9804.5947265625,-0.000000368435928,,
,3927060539.16235,8.00043964385986,9784.70703125,-0.000000372657462,,
,3927060539.6978,7.99941062927246,9764.62890625,-0.000000378244755,,
,3927060540.24774,7.99941062927246,9740.6669921875,-0.000000380852158,,
,3927060540.9569,8.00008010864258,9716.728515625,-0.00000036595271,,
,3927060541.48292,8.00006294250488,9692.8037109375,-0.000000362724497,,
,3927060542.01181,8.00066947937012,9672.810546875,-0.000000372781624,,
,3927060542.55956,8.00091171264648,9648.83203125,-0.000000359372121,,
,3927060543.09539,8.00133609771729,9624.83203125,-0.000000372533327,,
,3927060543.64082,8.00113391876221,9604.9990234375,-0.000000374892366,,
,3927060544.18893,8.00071620941162,9584.9482421875,-0.000000366697671,,
,3927060544.80207,8.00009155273438,9560.9814453125,-0.000000352915683,,
,3927060545.33911,7.9998664855957,9536.943359375,-0.00000036359362,,
,3927060545.87936,7.99935388565063,9516.94140625,-0.000000358627138,,
,3927060546.42229,7.99909734725952,9492.9755859375,-0.000000363717782,,
,3927060546.97694,7.99909734725952,9473.123046875,-0.000000373402422,,
,3927060547.51467,8.00021743774414,9453.0927734375,-0.000000367442651,,
,3927060548.04474,8.00073432922363,9429.1923828125,-0.00000204524456,,
,3927060548.5798,8.00073432922363,9405.203125,-0.00000265078292,,
,3927060549.12155,8.00118541717529,9385.1767578125,-0.00000272304524,,
,3927060549.66304,8.00107765197754,9365.26953125,-0.00000278028395,,
,3927060550.21266,8.00098323822021,9341.208984375,-0.00000278065643,,
,3927060550.74603,8.00052642822266,9321.197265625,-0.00000279394197,,
,3927060551.28659,7.99991846084595,9301.2275390625,-0.00000278326421,,
,3927060551.98767,8.00017356872559,9281.1962890625,-0.00000278276756,,
,3927060552.52552,7.99957990646362,9249.189453125,-0.00000278549912,,
,3927060553.06934,7.99888563156128,9229.2275390625,-0.0000027842575,,
,3927060553.60671,7.99911308288574,9209.28515625,-0.00000280002609,,
,3927060554.13554,7.99922037124634,9185.24609375,-0.0000027780494,,
,3927060554.6813,8.00035762786865,9165.255859375,-0.00000278338837,,
,3927060555.21841,8.00015640258789,9141.3203125,-0.00000278090578,,
,3927060555.76013,8.00013542175293,9121.4580078125,-0.00000278934985,,
,3927060556.29166,8.00004768371582,9101.3388671875,-0.00000279853785,,
,3927060556.84127,8.00016593933105,9077.400390625,-0.00000280524261,,
,3927060557.3842,8.00031280517578,9057.37109375,-0.00000280114525,,
,3927060557.91219,8.00020313262939,9037.3984375,-0.00000281095406,,
,3927060558.45835,8.00073432922363,9013.38671875,-0.00000279878617,,
,3927060559.00176,8.00072383880615,8993.400390625,-0.00000279419217,,
,3927060559.53567,8.00067901611328,8973.3818359375,-0.00000279146006,,
,3927060560.06529,8.00067901611328,8949.474609375,-0.00000280039973,,
,3927060560.66138,7.99957990646362,8929.48828125,-0.000000847826029,,
,3927060561.27516,7.99852228164673,8905.4384765625,-0.000000469255685,,
,3927060561.80877,7.99770784378052,8877.4951171875,-0.000000414996833,,
,3927060562.354,7.99743461608887,8857.49609375,-0.000000383459652,,
,3927060563.07104,7.99682140350342,8837.4482421875,-0.000000385446246,,
,3927060563.61139,7.99721765518188,8805.6591796875,-0.000000383211343,,
,3927060564.16133,7.99721765518188,8785.6484375,-0.000000371291777,,
,3927060564.76748,7.99898099899292,8765.6513671875,-0.000000379734803,,
,3927060565.30043,8.00026512145996,8741.732421875,-0.000000367442751,,
,3927060565.84262,8.00075531005859,8717.6767578125,-0.000000376382425,,
,3927060566.37128,8.00113391876221,8697.677734375,-0.000000365952805,,
,3927060566.91772,8.00138854980469,8673.71484375,-0.000000375389102,,
,3927060567.46334,8.00088787078857,8653.7294921875,-0.000000357882243,,
,3927060567.99646,8.00085067749023,8633.689453125,-0.000000354654027,,
,3927060568.54732,8.00040149688721,8609.763671875,-0.00000037116759,,
,3927060569.07504,8.00017356872559,8589.7578125,-0.000000362352079,,
,3927060569.61192,8.00019645690918,8565.6875,-0.000000362724565,,
,3927060570.15402,7.99994325637817,8545.716796875,-0.000000357633918,,
,3927060570.70697,8.0012378692627,8525.716796875,-0.000000373154128,,
,3927060571.23719,8.00142574310303,8501.640625,-0.000000369553428,,
,3927060571.78068,8.00103855133057,8481.5244140625,-0.000000360489596,,
,3927060572.40065,8.00027656555176,8461.5673828125,-0.000000364090296,,
,3927060572.95177,8.00020694732666,8433.5654296875,-0.00000156734499,,
,3927060573.64524,8.00025081634521,8413.6484375,-0.00000266257868,,
,3927060574.18246,8.00009155273438,8385.6025390625,-0.00000272341809,,
,3927060574.7173,8.0001392364502,8361.642578125,-0.00000276836512,,
,3927060575.26585,7.99994850158691,8341.6376953125,-0.00000277308283,,
,3927060575.797,8.00024604797363,8321.6455078125,-0.00000277271034,,
,3927060576.34547,8.00024604797363,8297.57421875,-0.00000278425742,,
,3927060576.87628,7.99981641769409,8277.5498046875,-0.00000278040839,,
,3927060577.42068,7.99927949905396,8253.548828125,-0.00000277444861,,
,3927060577.96712,7.99923753738403,8233.66015625,-0.00000277506942,,
,3927060578.50425,7.99940538406372,8209.5888671875,-0.00000278202246,,
,3927060579.04426,7.99903106689453,8189.6240234375,-0.00000279170752,,
,3927060579.57148,7.99920701980591,8169.70849609375,-0.00000278239536,,
,3927060580.12085,7.99894142150879,8145.62939453125,-0.00000278723768,,
,3927060580.65208,7.99870443344116,8125.677734375,-0.00000279009341,,
,3927060581.19449,7.9987998008728,8105.72802734375,-0.00000279493573,,
,3927060581.72576,7.99981641769409,8081.77978515625,-0.00000279170752,,
,3927060582.27162,7.99978590011597,8061.798828125,-0.00000278562358,,
,3927060582.81729,8.00015163421631,8041.859375,-0.00000278761095,,
,3927060583.35336,8.00076293945313,8017.8115234375,-0.00000278872841,,
,3927060583.90083,8.00037574768066,7993.8125,-0.00000279083916,,
,3927060584.60904,8.00036716461182,7973.79833984375,-0.00000279940635,,
,3927060585.15995,8.00055313110352,7945.814453125,-0.00000278053371,,
,3927060585.68995,8.00072383880615,7925.853515625,-0.000000785372457,,
,3927060586.23894,8.00071620941162,7901.79345703125,-0.000000471242291,,
,3927060586.76981,8.00064849853516,7881.9208984375,-0.000000403449763,,
,3927060587.31844,8.00053215026855,7857.82861328125,-0.000000377872363,,
,3927060587.8618,8.00012111663818,7838.05517578125,-0.000000365828635,,
,3927060588.3904,8.00019073486328,7814.07958984375,-0.000000365456149,,
,3927060588.92411,8.00036716461182,7794.0654296875,-0.000000367318581,,
,3927060589.51517,8.00054359436035,7774.140625,-0.000000368560202,,
,3927060590.05119,8.00074100494385,7750.16259765625,-0.000000366201157,,
,3927060590.59279,8.00066566467285,7726.16015625,-0.000000355274922,,
,3927060591.12822,8.00026512145996,7706.19091796875,-0.000000346459405,,
,3927060591.67349,8.00048828125,7686.1474609375,-0.000000362848816,,
,3927060592.21697,8.00010395050049,7666.15673828125,-0.000000367939466,,
,3927060592.74715,8.00010395050049,7642.13916015625,-0.000000347576865,,
,3927060593.27722,8.00089645385742,7622.171875,-0.000000362972978,,
,3927060593.8246,8.00074577331543,7598.1337890625,-0.000000367815304,,
,3927060594.36712,8.00074577331543,7578.21826171875,-0.000000353288298,,
,3927060594.90065,8.00088787078857,7554.2724609375,-0.00000036309711,,
,3927060595.68908,8.00077152252197,7534.27587890625,-0.000000355771541,,
,3927060596.22244,7.99996995925903,7502.38623046875,-0.000000366201164,,
,3927060596.76984,8.00012588500977,7482.40869140625,-0.000000364711218,,
,3927060597.30666,7.99963521957397,7458.37548828125,-0.000000359744731,,
,3927060597.85312,7.99941968917847,7438.42822265625,-0.00000079170494,,
,3927060598.38221,7.99953603744507,7418.46337890625,-0.00000258597272,,
,3927060598.93062,7.99960088729858,7394.4658203125,-0.00000273235993,,
,3927060599.46293,7.9994912147522,7374.38037109375,-0.00000275371583,,
,3927060600.00505,7.99963521957397,7350.4482421875,-0.00000277432675,,
,3927060600.54069,8.00069999694824,7330.3896484375,-0.00000278264562,,
,3927060601.08866,8.00031661987305,7310.3994140625,-0.0000027804107,,
,3927060601.6356,8.00028228759766,7286.474609375,-0.00000278885373,,
,3927060602.16659,7.9998722076416,7266.47802734375,-0.00000279406841,,
,3927060602.71635,8.0001163482666,7242.5048828125,-0.00000279357177,,
,3927060603.2424,8.00031280517578,7222.5888671875,-0.00000279406841,,
,3927060603.79075,8.00075531005859,7202.48095703125,-0.0000028000282,,
,3927060604.32233,8.00116157531738,7178.30712890625,-0.00000280015236,,
,3927060604.86696,8.00145626068115,7158.3017578125,-0.00000279841409,,
,3927060605.41568,8.00124454498291,7134.2236328125,-0.00000279828993,,
,3927060605.94748,8.00175857543945,7114.2861328125,-0.00000279866179,,
,3927060606.81868,8.00196552276611,7094.33349609375,-0.00000280213833,,
,3927060607.43681,8.00155639648438,7058.349609375,-0.00000279692352,,
,3927060607.96074,8.00070667266846,7034.33447265625,-0.00000279990341,,
,3927060608.49098,8.00028228759766,7010.2734375,-0.00000279456444,,
,3927060609.03638,8.00028228759766,6990.35498046875,-0.00000278326568,,
,3927060609.56968,7.99912214279175,6970.322265625,-0.0000027946886,,
,3927060610.11591,7.99951505661011,6946.35400390625,-0.00000279617866,,
,3927060610.64614,7.99951505661011,6926.3193359375,-0.00000087290689,,
,3927060611.17737,7.99994850158691,6906.37646484375,-0.000000485893456,,
,3927060611.70871,7.99981641769409,6882.390625,-0.000000425674811,,
,3927060612.25161,7.9999885559082,6862.55615234375,-0.000000378120706,,
,3927060612.79393,8.00005340576172,6838.54931640625,-0.000000369181031,,
,3927060613.3304,8.00017929077148,6818.58154296875,-0.000000376506598,,
,3927060613.92429,8.00047397613525,6798.5595703125,-0.000000368932707,,
,3927060614.46583,8.0002555847168,6774.62158203125,-0.000000357509777,,
,3927060615.0109,8.00044059753418,6750.6123046875,-0.000000365828641,,
,3927060615.63819,8.00044059753418,6730.60400390625,-0.000000372781721,,
,3927060616.1853,7.99992895126343,6706.54150390625,-0.000000361979615,,
,3927060616.7187,7.99986410140991,6682.62109375,-0.000000362352101,,
,3927060617.25988,7.99960088729858,6662.68408203125,-0.000000369181019,,
,3927060617.96723,7.99960088729858,6642.52294921875,-0.000000372657496,,
,3927060618.50596,7.99916315078735,6614.5537109375,-0.000000363593629,,
,3927060619.03198,7.99904298782349,6590.61474609375,-0.000000374395728,,
,3927060619.56485,7.99936819076538,6570.68505859375,-0.00000035279153,,
,3927060620.11545,7.99978590011597,6550.658203125,-0.000000364959411,,
,3927060620.64809,7.9994158744812,6526.74658203125,-0.000000369056759,,
,3927060621.19044,7.99963521957397,6506.837890625,-0.000000378617238,,
,3927060621.72417,7.99957036972046,6482.68701171875,-0.000000372160811,,
,3927060622.26742,7.99901533126831,6462.8291015625,-0.000000372409135,,
,3927060622.79925,7.999267578125,6438.8017578125,-0.000000491728934,,
,3927060623.3453,7.99956512451172,6418.8173828125,-0.00000254350743,,
,3927060623.87796,8.00019645690918,6398.806640625,-0.00000271075376,,
,3927060624.42164,8.00024223327637,6374.828125,-0.00000275346552,,
,3927060624.96577,7.9993748664856,6354.759765625,-0.00000277146902,,
,3927060625.51247,7.99853658676147,6330.85888671875,-0.00000277631134,,
,3927060626.04138,7.99888563156128,6310.79296875,-0.00000278438273,,
,3927060626.59192,7.99890565872192,6290.83349609375,-0.00000279319969,,
,3927060627.13625,7.9997820854187,6266.9599609375,-0.00000278587413,,
,3927060627.76207,7.99991273880005,6246.8291015625,-0.00000278450834,,
,3927060628.29381,8.00062942504883,6218.7607421875,-0.00000278773656,,
,3927060629.01405,7.99996042251587,6199.095703125,-0.00000277892104,,
,3927060629.55544,8.00026512145996,6170.9755859375,-0.00000278078347,,
,3927060630.10285,8.00027179718018,6151.02392578125,-0.0000028037542,,
,3927060630.63235,8.00033760070801,6126.9697265625,-0.00000278835808,,
,3927060631.18039,7.9999828338623,6107.1640625,-0.00000277917008,,
,3927060631.7251,8.00003528594971,6087.0703125,-0.00000279046884,,
,3927060632.26816,8.00004577636719,6063.11474609375,-0.00000278115667,,
,3927060632.80037,8.00023746490479,6043.12890625,-0.00000277743181,,
,3927060633.34073,8.00050449371338,6019.068359375,-0.00000277830094,,
,3927060633.87556,8.00122833251953,5999.06884765625,-0.00000278090769,,
,3927060634.42417,8.00158214569092,5975.0625,-0.00000278798493,,
,3927060634.95612,8.00159645080566,5955.01171875,-0.00000278748829,,
,3927060635.50286,8.00126838684082,5935.11865234375,-0.00000138259298,,
,3927060636.03614,8.00132942199707,5911.14599609375,-0.00000051941735,,
,3927060636.57965,8.00131034851074,5891.171875,-0.000000416859372,,
,3927060637.11191,8.00041580200195,5866.93701171875,-0.000000381100658,,
,3927060637.66857,8.00013542175293,5847.05224609375,-0.000000367815262,,
,3927060638.20542,8.00029563903809,5822.890625,-0.000000374271695,,
,3927060638.73585,8.00074577331543,5802.99755859375,-0.000000356268181,,
,3927060639.27906,8.0000696182251,5782.8984375,-0.000000357882289,,
,3927060639.98539,8.00027656555176,5758.97607421875,-0.000000347576829,,
,3927060640.50925,8.00062465667725,5730.91357421875,-0.000000362352127,,
,3927060641.04503,7.99967622756958,5710.96240234375,-0.000000352294992,,
,3927060641.59185,7.99981117248535,5686.9658203125,-0.000000361110466,,
,3927060642.12454,7.99931955337524,5666.94970703125,-0.000000371167599,,
,3927060642.67232,7.99898099899292,5647.0009765625,-0.000000364090357,,
,3927060643.21572,7.99902725219727,5623.06494140625,-0.000000357137278,,
,3927060643.75056,7.99924278259277,5602.94677734375,-0.000000381969704,,
,3927060644.29209,7.99900579452515,5583.03564453125,-0.000000374023328,,
,3927060644.82127,7.99910402297974,5559.07763671875,-0.000000366325275,,
,3927060645.37085,7.99900579452515,5539.11474609375,-0.000000372036735,,
,3927060645.89853,7.99906969070435,5515.15673828125,-0.000000362600413,,
,3927060646.44715,7.99923324584961,5495.232421875,-0.000000364711169,,
,3927060646.98553,8.00009441375732,5475.1767578125,-0.000000370174303,,
,3927060647.52659,8.00088119506836,5451.25537109375,-0.000000364835331,,
,3927060648.06536,8.00129508972168,5431.091796875,-0.00000212669599,,
,3927060648.60643,8.00125885009766,5407.20849609375,-0.00000266382137,,
,3927060649.13718,8.00094318389893,5387.2041015625,-0.00000274725811,,
,3927060649.67591,8.00088119506836,5367.2392578125,-0.00000276724821,,
,3927060650.223,8.00061798095703,5343.31689453125,-0.00000277867112,,
,3927060650.93441,8.00013160705566,5323.3056640625,-0.0000028076009,,
,3927060651.47265,8.00017929077148,5295.23974609375,-0.00000280188944,,
,3927060652.00315,7.99906969070435,5271.30419921875,-0.00000279543301,,
,3927060652.53104,7.9985179901123,5251.3857421875,-0.00000279232896,,
,3927060653.07032,7.99861860275269,5231.3408203125,-0.00000280797386,,
,3927060653.6168,8.00008010864258,5207.1728515625,-0.0000027940677,,
,3927060654.15012,8.00051879882813,5187.0732421875,-0.00000278090651,,
,3927060654.69692,8.00079917907715,5167.09228515625,-0.00000279667511,,
,3927060655.24354,8.00032806396484,5143.05419921875,-0.00000281368532,,
,3927060655.77433,8.00031661987305,5123.1416015625,-0.00000278090651,,
,3927060656.31609,8.00059986114502,5099.19384765625,-0.00000280263489,,
,3927060656.85069,7.9999885559082,5079.17724609375,-0.00000280064789,,
,3927060657.37981,7.99981117248535,5059.087890625,-0.00000278798336,,
,3927060657.91445,7.99994850158691,5035.109375,-0.00000279294984,,
,3927060658.53438,8.00064849853516,5015.06396484375,-0.00000278736255,,
,3927060659.07147,8.00091171264648,4991.109375,-0.00000278872833,,
,3927060659.61656,8.00091171264648,4967.2431640625,-0.00000279568141,,
,3927060660.15999,8.00040149688721,4947.11572265625,-0.00000279468811,,
,3927060660.69755,8.00065517425537,4927.16162109375,-0.000000790463,,
,3927060661.24521,8.00061798095703,4903.1748046875,-0.000000477946968,,
,3927060661.95022,8.00025081634521,4883.267578125,-0.000000401090628,,
,3927060662.49191,8.00035762786865,4851.3525390625,-0.000000384825393,,
,3927060663.02656,8.00029563903809,4831.31494140625,-0.000000372160859,,
,3927060663.55675,8.00024604797363,4811.37548828125,-0.000000371788373,,
,3927060664.08887,7.99956512451172,4791.29736328125,-0.000000374892425,,
,3927060664.62204,7.99982309341431,4767.3310546875,-0.000000378244802,,
,3927060665.16779,7.99991846084595,4747.40771484375,-0.000000365952736,,
,3927060665.71448,8.0001163482666,4727.3564453125,-0.00000036322117,,
,3927060666.24805,8.00028610229492,4703.41943359375,-0.000000369801761,,
,3927060666.79235,8.00036239624023,4683.3935546875,-0.000000358875497,,
,3927060667.33279,7.9999828338623,4659.37353515625,-0.000000358378849,,
,3927060667.87096,7.99970674514771,4639.3740234375,-0.00000036558025,,
,3927060668.42045,7.99954271316528,4615.43408203125,-0.000000367815167,,
,3927060668.95381,7.99966049194336,4595.43798828125,-0.000000371415891,,
,3927060669.48231,7.99864912033081,4575.45068359375,-0.000000371788377,,
,3927060670.02891,7.99871397018433,4551.29248046875,-0.00000036011714,,
,3927060670.64742,7.99947547912598,4531.2578125,-0.00000036073795,,
,3927060671.19882,8.00078582763672,4507.23291015625,-0.000000363717841,,
,3927060671.73349,8.00102615356445,4483.25390625,-0.000000369801784,,
,3927060672.27789,8.00061798095703,4463.25341796875,-0.000000361607085,,
,3927060672.99812,8.00076198577881,4439.23828125,-0.00000182051205,,
,3927060673.53124,8.00084495544434,4411.27197265625,-0.00000263228401,,
,3927060674.08046,8.00107288360596,4391.25537109375,-0.0000027254056,,
,3927060674.62818,8.00091552734375,4367.19921875,-0.00000277283553,,
,3927060675.15889,8.00092697143555,4347.23046875,-0.00000277134558,,
,3927060675.6906,8.00077152252197,4327.3310546875,-0.00000278003693,,
,3927060676.23519,8.00035381317139,4303.2900390625,-0.00000277593958,,
,3927060676.77156,8.00033760070801,4283.27099609375,-0.00000278028597,,
,3927060677.32054,8.00071620941162,4263.3515625,-0.00000278686667,,
,3927060677.85136,7.9999885559082,4239.40576171875,-0.00000279257813,,
,3927060678.38907,8.00021171569824,4215.55029296875,-0.00000277817532,,
,3927060678.92809,7.99982309341431,4195.431640625,-0.00000278910159,,
,3927060679.46674,7.99975156784058,4175.51708984375,-0.00000279146067,,
,3927060679.99525,7.99959564208984,4151.61328125,-0.00000278823246,,
,3927060680.52254,7.99906969070435,4131.515625,-0.00000279692381,,
,3927060681.06683,7.99884986877441,4111.45166015625,-0.0000027907157,,
,3927060681.61702,7.99899673461914,4087.58764648438,-0.000002792702,,
,3927060682.14566,7.9993748664856,4067.58447265625,-0.00000278674222,,
,3927060682.69492,8.00015163421631,4047.54956054688,-0.00000279481276,,
,3927060683.22497,8.00034141540527,4023.57641601563,-0.00000278773551,,
,3927060683.93832,8.00029563903809,4003.6083984375,-0.00000278301735,,
,3927060684.47712,8.00076198577881,3975.5830078125,-0.00000277854751,,
,3927060685.03477,7.99955987930298,3951.55053710938,-0.00000278239652,,
,3927060685.57695,7.99969100952148,3931.66748046875,-0.00000106225413,,
,3927060686.11487,7.9986743927002,3911.59301757813,-0.000000505262737,,
,3927060686.73426,7.99932336807251,3887.68994140625,-0.000000417107612,,
,3927060687.27027,7.99924802780151,3859.70288085938,-0.000000397614155,,
,3927060687.8138,7.99968147277832,3839.72265625,-0.000000379113995,,
,3927060688.42313,8.00006008148193,3819.64135742188,-0.000000377748211,,
,3927060688.95849,8.00033760070801,3795.64233398438,-0.000000371415929,,
,3927060689.50519,8.00021171569824,3775.72631835938,-0.000000356640627,,
,3927060690.04088,8.00044822692871,3751.76611328125,-0.000000362352085,,
,3927060690.57619,8.00101280212402,3727.66577148438,-0.00000036905684,,
,3927060691.12063,8.00132369995117,3711.70141601563,-0.000000366325273,,
,3927060691.66313,8.00101280212402,3687.71875,-0.000000371664244,,
